number,name,base_voltage,angle,magnitude,area,x,y,cluster,area_code,sub_region
1322,bus_3344,110.0,0.3256330216258966,1.0470805309525526,3,-283,3067,0,11,SQ
10075,starbus_xf_3483_3558_3485_2,132.0,0.0,1.0,3,-822,5732,1,8,NQ
1093,bus_3111,132.0,0.7257520432925322,1.025551213895476,3,-938,5832,1,8,NQ
1208,bus_3226,110.0,0.369988345542088,1.0479708469732791,3,-1030,3422,0,11,SQ
1445,bus_3471,110.0,0.3350650475290864,1.0535089489250082,3,-478,2930,0,11,SQ
1004,bus_3017,110.0,0.3744615409353733,1.0337479247836965,3,-742,4092,2,9,CQ
1277,bus_3299,110.0,0.3023674958945582,1.0497464753396863,3,-1209,2547,0,11,SQ
1531,bus_3558,275.0,0.7973355734843408,1.0556265742422064,3,-869,5466,2,9,CQ
10081,starbus_xf_3516_3584_3517_1,132.0,0.0,1.0,3,-1736,6747,1,8,NQ
1344,bus_3366,11.0,0.3023700294710068,1.0891521454634427,3,-1382,2533,0,11,SQ
1253,bus_3273,132.0,0.8499147948091602,1.03192,3,-22,5394,2,9,CQ
1046,bus_3060,132.0,0.881320971444952,1.0303570833809834,3,11,5168,2,9,CQ
1117,bus_3135,11.0,0.1212613850294772,1.019262856524462,3,-1059,2437,0,11,SQ
1382,bus_3405,110.0,0.286857726150712,1.0512913618528192,3,-1302,2259,0,11,SQ
1342,bus_3364,11.0,0.1981677863129734,1.0120861617613557,3,54,3191,0,11,SQ
1608,bus_3635,110.0,0.2904332646079657,1.0303045144144385,3,-687,2591,0,11,SQ
1260,bus_3280,132.0,0.6303945849966675,1.0248922984275333,3,631,4333,2,9,CQ
991,bus_3004,66.0,0.5371450382677468,1.0586627881895136,3,-1417,6783,1,8,NQ
1301,bus_3323,33.0,0.2683489738217025,1.0399011615353024,3,-357,2729,0,11,SQ
10050,starbus_xf_3134_3135_3136_2,110.0,0.0,1.0,3,-1006,2471,0,11,SQ
1259,bus_3279,132.0,0.6375049336222494,1.0288908584322645,3,569,4242,2,9,CQ
1317,bus_3339,33.0,0.2390775652408427,1.0040749388446246,3,-390,2893,0,11,SQ
1398,bus_3421,15.75,0.98766042376136,1.01396,3,-1050,4874,2,9,CQ
993,bus_3006,66.0,0.475213277909019,1.0446542061095188,3,-1458,6865,1,8,NQ
1406,bus_3429,13.8,0.4911454526914424,1.034058877755876,3,-559,3661,0,11,SQ
1320,bus_3342,110.0,0.4553571416332182,1.0247578348022273,3,-1138,3004,0,11,SQ
1200,bus_3218,132.0,0.9715747651036654,1.0294163002118872,3,125,5009,2,9,CQ
1403,bus_3426,20.0,0.8064218642131674,1.01054,3,-344,3718,2,9,CQ
1450,bus_3476,132.0,0.7105331431237084,1.0330303792594355,3,-1090,4415,2,9,CQ
1541,bus_3568,275.0,0.6771734771214044,1.0508630566964587,3,-335,3514,0,11,SQ
1214,bus_3232,132.0,0.7746344540595137,1.0294897149655908,3,-117,5514,2,9,CQ
1039,bus_3053,66.0,0.9550579194949108,1.0303159512429807,3,233,5132,2,9,CQ
1103,bus_3121,66.0,0.8283395533950407,1.0169509322959618,3,-514,5595,2,9,CQ
1387,bus_3410,11.0,0.2432533181125844,1.0076096171469764,3,-1267,3530,0,11,SQ
1071,bus_3087,22.0,0.4664332654831503,1.0115117476719029,3,-1726,7292,1,8,NQ
999,bus_3012,11.0,0.4905082268451935,1.01323122252231,3,-1453,4074,2,9,CQ
1409,bus_3432,132.0,0.9685507179781834,1.0286920201106269,3,-1221,5429,1,8,NQ
1569,bus_3596,275.0,0.5443407577629963,1.0501800287903813,3,-1553,6892,1,8,NQ
1536,bus_3563,330.0,0.5660181696596209,1.0602516925140375,3,-92,2939,0,11,SQ
1451,bus_3477,132.0,0.8216532560854009,1.0074265592053897,3,-1022,4658,2,9,CQ
1012,bus_3025,110.0,0.648112071500293,0.9778845414990056,3,162,3854,2,9,CQ
1146,bus_3164,132.0,0.6859812795126713,1.026257734190062,3,-1247,5882,1,8,NQ
1090,bus_3108,132.0,0.7017401322904181,1.0344986467366872,3,-693,5928,1,8,NQ
1034,bus_3048,110.0,0.3327614735440886,1.0468016831212672,3,-553,3019,0,11,SQ
1065,bus_3080,132.0,0.5534004915774918,1.026433122219527,3,-1426,7042,1,8,NQ
1021,bus_3034,132.0,0.6434601199625364,1.021292936190456,3,-1239,4414,2,9,CQ
1582,bus_3609,275.0,0.7410511034853281,1.059126456398943,3,516,3511,3,10,GG
1141,bus_3159,132.0,0.6960484226622319,1.0438531915860263,3,-655,6010,1,8,NQ
1374,bus_3397,110.0,0.2729875250671798,1.04478752402215,3,-1728,2079,0,11,SQ
1418,bus_3441,110.0,0.2755050907062738,1.0471303962595129,3,-1443,2173,0,11,SQ
1206,bus_3224,66.0,0.6018386025344599,1.0253462665385389,3,-1321,7107,1,8,NQ
10073,starbus_xf_3413_3415_3414_2,110.0,0.0,1.0,3,-187,2958,0,11,SQ
1570,bus_3597,275.0,0.542348405281042,1.050440750273408,3,-1564,6890,1,8,NQ
1225,bus_3243,132.0,0.6992954746722787,1.0331436936848408,3,-629,6039,1,8,NQ
1616,bus_3643,132.0,0.6400016243155037,1.0222185219794355,3,-1160,6857,1,8,NQ
1073,bus_3089,132.0,0.5159476103335172,1.023034492430331,3,-1650,7315,1,8,NQ
1233,bus_3251,33.0,0.8581336796019096,0.9989959688440604,3,-1899,5093,2,9,CQ
10059,starbus_xf_3302_3304_3303_2,110.0,0.0,1.0,3,66,3102,0,11,SQ
1331,bus_3353,33.0,0.280544976262162,1.0312336797608994,3,-386,2501,0,11,SQ
1035,bus_3049,33.0,0.2956953461138594,1.0134216642931415,3,-551,3089,0,11,SQ
1181,bus_3199,132.0,0.6230760975513439,1.025680809310325,3,-961,6663,1,8,NQ
1122,bus_3140,132.0,0.639646502683717,1.022691266488145,3,-1156,6759,1,8,NQ
1399,bus_3422,15.75,1.038456442474452,1.01738,3,-963,4900,2,9,CQ
1515,bus_3542,132.0,0.4767957021062578,1.0317034245921772,3,-1363,4082,2,9,CQ
1297,bus_3319,110.0,0.3873913630607277,1.0513699560314136,3,-611,4070,2,9,CQ
1381,bus_3404,110.0,0.2868556093245456,1.051310129278051,3,-1277,2249,0,11,SQ
1064,bus_3078,132.0,0.6379015559864762,1.0212842280787977,3,-1084,6940,1,8,NQ
1372,bus_3395,110.0,0.3864329493783635,1.0477034673644974,3,-969,3656,0,11,SQ
1348,bus_3370,33.0,0.3205529041986692,1.0271254331740118,3,-508,4387,2,9,CQ
1530,bus_3557,275.0,1.0041481153514276,1.0385447236287,3,-833,5026,2,9,CQ
1559,bus_3586,20.0,1.157445530495821,1.00423,3,-576,4901,2,9,CQ
1235,bus_3253,110.0,0.5665360980365493,1.0440477133117936,3,-1400,2824,0,11,SQ
1249,bus_3267,66.0,0.6560854052924235,1.0417517919463866,3,-972,7187,1,8,NQ
1202,bus_3220,132.0,0.8711172861533362,1.021101225570297,3,-1791,4951,2,9,CQ
1174,bus_3192,110.0,0.3966833582979088,1.0442693846390336,3,-976,3255,0,11,SQ
10072,starbus_xf_3413_3415_3414_1,110.0,0.0,1.0,3,-187,2958,0,11,SQ
1384,bus_3407,33.0,0.6656231614349595,1.0250698538813603,3,-1530,6296,1,8,NQ
1080,bus_3096,132.0,0.6263828003570657,1.027317057971494,3,-1013,6597,1,8,NQ
1467,bus_3493,66.0,0.788156344089509,1.0287838894328356,3,-398,5494,2,9,CQ
1534,bus_3561,275.0,0.6760509953894587,1.0395799062155262,3,-1250,6362,1,8,NQ
1142,bus_3160,132.0,0.7531819730059637,1.0397368055003409,3,-782,5815,1,8,NQ
1584,bus_3611,275.0,0.9610950890789584,1.0370597321930697,3,-954,4846,2,9,CQ
1127,bus_3145,22.0,0.4565763051973221,0.8998054977563738,3,-1616,7306,1,8,NQ
1168,bus_3186,66.0,0.9294749028512034,1.036757457812439,3,-1553,4615,2,9,CQ
1256,bus_3276,66.0,0.6096178539385056,1.034834466598855,3,-942,6940,1,8,NQ
1312,bus_3334,110.0,0.3611437156315811,1.041196059758098,3,-1391,3478,0,11,SQ
1428,bus_3452,11.0,0.6277549256274104,1.0343955523560409,3,-879,6634,1,8,NQ
1508,bus_3535,132.0,0.694158103121522,1.0358619472165576,3,484,3585,2,9,CQ
1124,bus_3142,66.0,0.6159189323228942,1.0378711659414113,3,-1072,6873,1,8,NQ
1022,bus_3035,66.0,0.5986238619188097,1.0215092870672045,3,-1309,4480,2,9,CQ
1153,bus_3171,110.0,0.5172427887574164,1.0445828389285827,3,-866,2904,0,11,SQ
1177,bus_3195,132.0,0.6714218790470046,1.0155621430116106,3,-1417,6057,1,8,NQ
1419,bus_3442,19.5,1.170796542626332,0.98831,3,-175,4565,2,9,CQ
1056,bus_3070,33.0,0.6669881173114975,1.0366247011697007,3,-696,6159,1,8,NQ
1513,bus_3540,132.0,0.5921244130503217,1.0360699531968802,3,1432,4487,3,9,CQ
1363,bus_3386,110.0,0.2988511599895577,1.048351904945252,3,-1347,2481,0,11,SQ
1031,bus_3044,132.0,0.9606202662077148,1.007439738157707,3,-973,5330,1,8,NQ
1069,bus_3085,22.0,0.4874542386218982,1.008849898415756,3,-1460,7399,1,8,NQ
1625,bus_3652,330.0,0.6316113862469128,1.0597339806218262,3,228,2866,0,11,SQ
1155,bus_3173,132.0,0.5731168571871528,1.040143631965375,3,-1258,4095,2,9,CQ
10052,starbus_xf_3177_3179_3178_2,110.0,0.0,1.0,3,-1249,2385,0,11,SQ
1105,bus_3123,110.0,0.2959363773124913,1.04772728170845,3,-1272,2398,0,11,SQ
1404,bus_3427,6.6,0.6547489995082877,1.002510079355983,3,-55,3789,2,9,CQ
1453,bus_3479,132.0,0.4478186088130687,1.0472669530587848,3,-1013,3992,2,9,CQ
1057,bus_3071,66.0,0.6512251795825909,1.0159928878285334,3,-1507,6335,1,8,NQ
1204,bus_3222,110.0,0.3701732768705548,1.0499312414050943,3,-945,3336,0,11,SQ
1632,bus_3659,33.0,0.6801604962139438,0.979196900196547,3,-586,6101,1,8,NQ
1100,bus_3118,66.0,0.7859021723669002,1.0404445611433248,3,-434,5577,2,9,CQ
1310,bus_3332,132.0,0.4766830012717172,1.0085726181355212,3,-2094,6974,1,8,NQ
1411,bus_3434,15.0,0.8233601129704428,1.01934,3,619,3536,3,10,GG
1136,bus_3154,11.0,0.7949124002519645,0.99783,3,631,4150,3,10,GG
1245,bus_3263,132.0,0.9527571940241566,1.036470356172734,3,-1368,4590,2,9,CQ
1104,bus_3122,66.0,0.866223680362626,1.0480804123600096,3,-1335,5018,2,9,CQ
1175,bus_3193,33.0,0.3527972047467423,0.9967310027679218,3,-1046,3295,0,11,SQ
1276,bus_3298,132.0,0.7628773895207822,1.032242711245117,3,-66,5611,2,9,CQ
1222,bus_3240,132.0,0.5389591760881578,1.0237657358023062,3,-1445,7178,1,8,NQ
1533,bus_3560,275.0,0.491145820159919,1.063197518908151,3,-587,3475,0,11,SQ
1333,bus_3355,33.0,0.2507636408304007,1.0295155944026646,3,-253,3222,0,11,SQ
1094,bus_3112,66.0,0.6847162624048572,1.0126201381793694,3,-955,5932,1,8,NQ
1095,bus_3113,66.0,0.6953599134646916,1.0531889083605417,3,-929,5934,1,8,NQ
1171,bus_3189,132.0,0.5749765364865311,1.0276365114212522,3,-1369,7106,1,8,NQ
1280,bus_3302,110.0,0.3131749136290376,1.0429622252629551,3,66,3102,0,11,SQ
1557,bus_3584,275.0,0.5774884893545522,1.053299234493907,3,-1503,6658,1,8,NQ
1066,bus_3081,22.0,0.5229691327953725,1.057562746140592,3,-1452,7139,1,8,NQ
1125,bus_3143,132.0,0.5130396390168946,1.021431058605197,3,-1621,7237,1,8,NQ
1538,bus_3565,275.0,0.8522626829363346,1.0588278986088455,3,-560,5289,2,9,CQ
1020,bus_3033,6.6,0.8856705629952103,1.03316103799518,3,-1500,5135,2,9,CQ
1298,bus_3320,33.0,0.3292014868928637,1.0302797090629745,3,-614,4125,2,9,CQ
1114,bus_3132,11.0,0.3377093445907703,1.0241429947101035,3,-1095,3285,0,11,SQ
1284,bus_3306,110.0,0.2734344070024586,1.0452266848180751,3,-1608,2122,0,11,SQ
1062,bus_3076,66.0,0.6106917960998862,1.0384628061631809,3,-947,6840,1,8,NQ
1527,bus_3554,275.0,0.8861047194317525,1.0272074711095325,3,-869,4570,2,9,CQ
1244,bus_3262,132.0,0.6757911181009495,1.0180065325638106,3,-1234,5910,1,8,NQ
1464,bus_3490,275.0,0.5522442048161178,1.060882608976029,3,-422,3036,0,11,SQ
1159,bus_3177,110.0,0.287849422427772,1.0493864438536065,3,-1249,2385,0,11,SQ
1048,bus_3062,66.0,0.7755874672017372,1.0535151153106497,3,-151,5482,2,9,CQ
1134,bus_3152,132.0,0.9626077760885474,1.0379228081903622,3,-1185,5417,1,8,NQ
1558,bus_3585,20.0,1.1476804520249382,1.0065,3,-522,4877,2,9,CQ
1394,bus_3417,15.75,1.0314732710160155,1.00238,3,-1011,4895,2,9,CQ
1243,bus_3261,132.0,0.6584115086324404,1.0365651457876486,3,405,3966,2,9,CQ
10058,starbus_xf_3302_3304_3303_1,110.0,0.0,1.0,3,66,3102,0,11,SQ
1309,bus_3331,22.0,0.4413561902659828,1.0206866397967511,3,-1691,7364,1,8,NQ
1316,bus_3338,110.0,0.3143258425716763,1.046278241714451,3,-434,2896,0,11,SQ
1555,bus_3582,275.0,0.3874528547285429,1.0611959350441298,3,-935,2649,0,11,SQ
1431,bus_3455,11.0,0.6407789550024464,0.94267,3,-1933,6862,1,8,NQ
1514,bus_3541,22.0,0.7149918102965711,1.01336248949766,3,741,3944,3,10,GG
1303,bus_3325,110.0,0.2819138304567966,1.0484301645581464,3,-1305,2188,0,11,SQ
10064,starbus_xf_3358_3360_3361_1,110.0,0.0,1.0,3,-1532,3501,0,11,SQ
1007,bus_3020,33.0,0.3231357585404257,1.0581579622983175,3,-776,4267,2,9,CQ
1251,bus_3271,33.0,0.2502062492249887,1.0349811421624555,3,-580,2683,0,11,SQ
996,bus_3009,132.0,0.5170186715405785,1.0289021717767772,3,-1313,4068,2,9,CQ
1355,bus_3378,110.0,0.3229377121084044,1.0369333370546192,3,-422,2700,0,11,SQ
1459,bus_3485,19.1,0.7641547994738594,1.069328822227333,3,-837,5608,1,8,NQ
1364,bus_3387,11.0,0.2083661518394402,1.0164258861873443,3,-1456,2485,0,11,SQ
1005,bus_3018,110.0,0.375216633337065,1.0337348764814718,3,-758,4083,2,9,CQ
10067,starbus_xf_3362_3364_3363_1,110.0,0.0,1.0,3,-17,3141,0,11,SQ
1211,bus_3229,110.0,0.3379949455346209,1.0438479914377945,3,-635,3096,0,11,SQ
1449,bus_3475,132.0,0.5741015533011607,1.038187852179305,3,-1177,4045,2,9,CQ
1561,bus_3588,20.0,1.1599162025342926,1.00248,3,-536,4897,2,9,CQ
1362,bus_3385,110.0,0.305421944297882,1.0354401604178536,3,-496,2609,0,11,SQ
1589,bus_3616,275.0,0.7189978750084522,1.0543145967770915,3,568,3851,3,10,GG
1568,bus_3595,275.0,0.435787337941857,1.0585753021155468,3,-702,3207,0,11,SQ
1264,bus_3284,132.0,0.8825449254946109,1.0250638811143742,3,-1358,5009,2,9,CQ
1412,bus_3435,15.0,0.8327521247357735,1.01637,3,599,3571,3,10,GG
1033,bus_3046,66.0,0.9274266299051196,1.064421591900786,3,-988,5391,1,8,NQ
1242,bus_3260,66.0,0.6135364415128098,0.9925142706191996,3,-1100,6461,1,8,NQ
1307,bus_3329,132.0,0.5129915367537321,1.0215757674662669,3,-1687,7268,1,8,NQ
1293,bus_3315,110.0,0.405196554851799,1.0395509659643336,3,-890,4237,2,9,CQ
1601,bus_3628,132.0,0.5700860710525237,1.0155212294358598,3,-1863,6796,1,8,NQ
1463,bus_3489,19.1,0.6714134092733278,0.9924961577326328,3,-1252,6502,1,8,NQ
1407,bus_3430,20.0,1.166748799494889,1.01726,3,-147,4530,2,9,CQ
1439,bus_3464,10.5,0.6672139084351322,1.00491,3,-1601,2924,0,11,SQ
1375,bus_3398,11.0,0.1934219520494256,1.0061761213303282,3,-1821,2053,0,11,SQ
1112,bus_3130,33.0,0.3832168105976918,1.0542428532878692,3,-1306,3114,0,11,SQ
1102,bus_3120,132.0,0.8189358246329717,1.0599303152185673,3,-535,5511,2,9,CQ
10074,starbus_xf_3483_3558_3484_3,132.0,0.0,1.0,3,-822,5732,1,8,NQ
1329,bus_3351,33.0,0.3059654374838147,0.9435560488939913,3,-533,4111,2,9,CQ
1079,bus_3095,66.0,0.4652401370980611,1.081486589213846,3,-1976,6884,1,8,NQ
10060,starbus_xf_3302_3304_3303_3,110.0,0.0,1.0,3,66,3102,0,11,SQ
1221,bus_3239,33.0,0.3300384339517908,1.003129192107567,3,-446,4346,2,9,CQ
1574,bus_3601,275.0,0.4337561310072888,1.0638629713407313,3,-747,2974,0,11,SQ
1196,bus_3214,110.0,0.5665437390550744,1.0439937622318372,3,-1137,2866,0,11,SQ
1044,bus_3058,110.0,0.3634047620024547,1.042331573253571,3,-1308,3419,0,11,SQ
1396,bus_3419,15.75,0.9632501780802296,1.0801,3,-1444,4973,2,9,CQ
1629,bus_3656,19.0,0.703678263390914,1.0051,3,422,2892,0,11,SQ
1379,bus_3402,110.0,0.3125251422135796,1.0426827070742364,3,-65,3166,0,11,SQ
1180,bus_3198,132.0,0.6230905863008971,1.0256015392868196,3,-944,6649,1,8,NQ
1343,bus_3365,33.0,0.250429957056973,1.0075034421260247,3,-1266,2451,0,11,SQ
1160,bus_3178,11.0,0.1623315374427177,1.0165859720335708,3,-1332,2344,0,11,SQ
1147,bus_3165,132.0,0.6929309796087558,1.0333453208008818,3,-1049,5738,1,8,NQ
1263,bus_3283,66.0,0.6121584033235875,1.037946953243329,3,-997,6898,1,8,NQ
1314,bus_3336,11.0,0.1007653137054863,1.0037608586078228,3,44,3051,0,11,SQ
10049,starbus_xf_3134_3135_3136_1,110.0,0.0,1.0,3,-1006,2471,0,11,SQ
1143,bus_3161,132.0,0.6946146658970475,1.032789804352927,3,-946,5782,1,8,NQ
1388,bus_3411,110.0,0.3245121178047662,1.0479226025787682,3,-327,2944,0,11,SQ
1386,bus_3409,11.0,0.2306498309290782,1.0151996378476156,3,-1280,3508,0,11,SQ
1369,bus_3392,33.0,0.3351117434308007,1.0506835294658925,3,-1090,3172,0,11,SQ
1184,bus_3202,66.0,0.7057607431315144,1.0021652453554195,3,-751,6043,1,8,NQ
1001,bus_3014,110.0,0.5154763756737538,1.0364131468162,3,-891,2956,0,11,SQ
1578,bus_3605,275.0,0.4485916292685336,1.0624804034763125,3,-757,3287,0,11,SQ
1373,bus_3396,33.0,0.3105459899674081,0.9964747835014494,3,-1030,3726,0,11,SQ
1172,bus_3190,132.0,0.6251566069051634,1.0260256752433603,3,-791,6837,1,8,NQ
1560,bus_3587,20.0,1.0782490655946977,0.99478,3,-557,4889,2,9,CQ
1492,bus_3518,132.0,0.6867459578816086,1.037014828936919,3,-1155,6151,1,8,NQ
1469,bus_3495,19.0,0.8213890340696146,1.0691732151806248,3,-511,5376,2,9,CQ
1254,bus_3274,132.0,0.8499670007687979,1.0320365934262394,3,-68,5301,2,9,CQ
1529,bus_3556,275.0,0.4862158644804521,1.0600477040099223,3,-853,3865,2,9,CQ
1358,bus_3381,11.0,0.2680051703903471,1.0967643017001083,3,-410,2650,0,11,SQ
1499,bus_3525,15.75,0.8339676784828057,0.98699,3,348,3653,2,9,CQ
1351,bus_3373,11.0,0.2005952789616582,1.019089487168667,3,-1606,3457,0,11,SQ
1580,bus_3607,275.0,0.7381055716111065,1.056148563895677,3,380,3765,3,10,GG
1130,bus_3148,132.0,0.5939801813731235,0.9912296672925696,3,-1323,6690,1,8,NQ
1520,bus_3547,275.0,0.5988628058257364,1.0621993293262253,3,-906,4002,2,9,CQ
1353,bus_3375,66.0,0.610681500945482,1.03729688061347,3,-857,7043,1,8,NQ
1440,bus_3465,10.5,0.5665367168920982,0.98632121972982,3,-1552,2808,0,11,SQ
1395,bus_3418,15.75,1.028843791932874,1.01725,3,-911,4889,2,9,CQ
1185,bus_3203,110.0,0.3690683319268455,1.045692882580452,3,-995,3510,0,11,SQ
1241,bus_3259,132.0,0.6323538895649216,1.0223933312724258,3,-1099,6377,1,8,NQ
1347,bus_3369,110.0,0.3495731789443259,1.041980510275131,3,-512,4317,2,9,CQ
1518,bus_3545,275.0,0.3999957199152404,1.0601934803605564,3,-600,3049,0,11,SQ
1144,bus_3162,132.0,0.6865561541680372,1.03525990207259,3,-960,5877,1,8,NQ
10053,starbus_xf_3226_3227_3228_1,110.0,0.0,1.0,3,-1030,3422,0,11,SQ
1618,bus_3645,11.0,0.291745099629543,1.002265944978008,3,-1163,3254,0,11,SQ
1426,bus_3449,11.0,0.6016240483958751,1.02374,3,-1719,7565,1,8,NQ
1437,bus_3462,11.0,0.7771487739694507,1.00347,3,-1234,7046,1,8,NQ
1010,bus_3023,132.0,0.6719909349686293,1.0161907348636712,3,-1314,5960,1,8,NQ
10055,starbus_xf_3231_3644_3645_1,110.0,0.0,1.0,3,-1064,3231,0,11,SQ
1218,bus_3236,11.0,0.4920267487573905,1.0369037601897055,3,-917,2805,0,11,SQ
10080,starbus_xf_3492_3565_3495_1,132.0,0.0,1.0,3,-453,5410,2,9,CQ
1041,bus_3055,66.0,0.8579885384878255,1.0431672150883524,3,181,5298,2,9,CQ
1156,bus_3174,132.0,0.5022159782710578,1.0305140831513082,3,-1425,4091,2,9,CQ
1332,bus_3354,110.0,0.3799332363492486,1.0483204427834454,3,-564,4081,2,9,CQ
1415,bus_3438,15.75,0.836311105115094,0.96738,3,371,3639,2,9,CQ
1053,bus_3067,132.0,0.6283354926936002,1.0273243291009568,3,-937,6566,1,8,NQ
1045,bus_3059,33.0,0.3255712576125207,0.991223694991717,3,-1401,3455,0,11,SQ
1319,bus_3341,33.0,0.2338022675324299,1.034919248904768,3,-884,2464,0,11,SQ
1165,bus_3183,22.0,0.4492542787435837,1.01673444594802,3,-1551,7483,1,8,NQ
1606,bus_3633,110.0,0.3023700294710084,1.0497379833164973,3,-1147,2506,0,11,SQ
1250,bus_3270,66.0,0.6124880145176673,1.0350468100250785,3,-1045,6993,1,8,NQ
1376,bus_3399,11.0,0.1827633249288796,1.00164245091789,3,-1830,2075,0,11,SQ
1408,bus_3431,20.0,1.182823216879331,1.01886,3,-250,4608,2,9,CQ
10068,starbus_xf_3362_3364_3363_2,110.0,0.0,1.0,3,-17,3141,0,11,SQ
1519,bus_3546,275.0,0.3703027119359224,1.0537634095323822,3,-981,2560,0,11,SQ
10065,starbus_xf_3359_3360_3361_2,110.0,0.0,1.0,3,-1519,3506,0,11,SQ
1097,bus_3115,66.0,0.6359430843071987,0.9998645367487932,3,-1450,6140,1,8,NQ
1479,bus_3505,33.0,0.2844231081091565,0.9920343784965888,3,-444,2787,0,11,SQ
1072,bus_3088,132.0,0.5079838588714297,1.0196292363902562,3,-1732,7269,1,8,NQ
1015,bus_3028,132.0,0.4497076825084893,1.0411693327675773,3,-1233,4114,2,9,CQ
1224,bus_3242,132.0,0.7273539638734663,1.0411988496748878,3,-803,5828,1,8,NQ
1597,bus_3624,275.0,0.6950133055135684,1.052099348636059,3,-25,3843,2,9,CQ
1133,bus_3151,132.0,0.8312952161664053,1.03816112705531,3,-54,5307,2,9,CQ
1420,bus_3443,19.5,1.1655453253387698,0.98849,3,-209,4591,2,9,CQ
1131,bus_3149,132.0,0.8182644006492752,1.0244626095491665,3,-419,5506,2,9,CQ
10051,starbus_xf_3177_3179_3178_1,110.0,0.0,1.0,3,-1249,2385,0,11,SQ
1058,bus_3072,132.0,0.4505587600273942,1.0413748054288363,3,-1150,4053,2,9,CQ
1283,bus_3305,66.0,0.6114206137304445,1.0338959970782755,3,-1008,7062,1,8,NQ
10082,starbus_xf_3628_3455_3453_1,132.0,0.0,1.0,3,-1863,6796,1,8,NQ
1410,bus_3433,6.6,0.9657141325119988,1.0253764146936677,3,-1287,5502,1,8,NQ
1441,bus_3466,33.0,0.6929118187427509,0.99805,3,-1562,2879,0,11,SQ
1129,bus_3147,66.0,0.6118216477262776,1.0406817513844733,3,-828,6943,1,8,NQ
1240,bus_3258,132.0,0.7004092068240421,1.036419001025182,3,-631,5997,1,8,NQ
1571,bus_3598,275.0,0.8918996894990426,1.031209393800398,3,-714,4483,2,9,CQ
1302,bus_3324,110.0,0.2824672522631188,1.0482300312947954,3,-1281,2170,0,11,SQ
1472,bus_3498,132.0,0.6733283700929401,1.0084549554835758,3,-96,3624,2,9,CQ
1289,bus_3311,110.0,0.3844351106511993,1.049486009129081,3,-668,4073,2,9,CQ
1623,bus_3650,330.0,0.6271887418988846,1.0546694817107265,3,647,2809,0,11,SQ
1003,bus_3016,33.0,0.4801442599491884,1.098498381805655,3,-931,2995,0,11,SQ
1366,bus_3389,11.0,0.2056995824232708,1.0083072566693327,3,-1451,2464,0,11,SQ
1152,bus_3170,110.0,0.5230219946211498,1.0496325421037545,3,-845,2971,0,11,SQ
1213,bus_3231,110.0,0.3919715774052256,1.0442771788481782,3,-1064,3231,0,11,SQ
1471,bus_3497,132.0,0.6735318562048239,1.0082411253773038,3,-101,3634,2,9,CQ
1150,bus_3168,132.0,0.7635729353110637,1.0358121268195035,3,-650,5604,2,9,CQ
1219,bus_3237,110.0,0.3497309640895273,1.0421800287062937,3,-472,4285,2,9,CQ
1087,bus_3103,66.0,0.547250088715019,1.0225923496178846,3,-1510,4330,2,9,CQ
989,bus_3002,132.0,0.6860056128822888,1.0262077023790948,3,-1218,5893,1,8,NQ
1139,bus_3157,132.0,0.8822389811176274,1.0250303845508897,3,-1392,4828,2,9,CQ
1191,bus_3209,132.0,0.6251612577356254,1.0260032432359902,3,-881,6734,1,8,NQ
10084,starbus_xf_3633_3514_3513_4,110.0,0.0,1.0,3,-1147,2506,0,11,SQ
1029,bus_3042,11.8,0.9728943970563624,1.0074816344705388,3,76,5045,2,9,CQ
10054,starbus_xf_3226_3227_3228_2,110.0,0.0,1.0,3,-1030,3422,0,11,SQ
1620,bus_3647,33.0,0.2983951552953413,1.0233697290315265,3,-837,3342,0,11,SQ
1579,bus_3606,275.0,0.6354209507923525,1.0570367995882426,3,-992,4175,2,9,CQ
1413,bus_3436,15.0,0.8414882753966798,1.009,3,608,3514,3,10,GG
1086,bus_3102,132.0,0.5938627755525097,1.0243597437509022,3,-1446,4295,2,9,CQ
1252,bus_3272,132.0,0.7967338331225359,1.0337,3,-134,5468,2,9,CQ
1421,bus_3444,20.5,0.81920193961518,0.97748,3,-307,3700,2,9,CQ
1193,bus_3211,132.0,0.6718098994936895,1.0247363026510183,3,-1228,6939,1,8,NQ
1098,bus_3116,132.0,0.4639070089378814,1.0319209151355748,3,-1254,4050,2,9,CQ
1480,bus_3506,110.0,0.3762604546801137,1.0466991902690372,3,-1055,3399,0,11,SQ
1000,bus_3013,11.0,0.4731196836278954,1.0101745327894491,3,-1406,4123,2,9,CQ
1494,bus_3520,33.0,0.3220923942460786,1.0344406876825278,3,-936,3314,0,11,SQ
1170,bus_3188,66.0,0.5939974866027733,0.9849387996774256,3,-1432,4432,2,9,CQ
1274,bus_3295,21.0,0.8967943154390458,1.07483,3,562,3886,3,10,GG
1462,bus_3488,19.1,0.6733995388594832,0.9925539671352446,3,-1229,6494,1,8,NQ
1294,bus_3316,33.0,0.3790987324983296,1.0429859442227658,3,-928,4294,2,9,CQ
1458,bus_3484,19.1,0.7630543371939088,1.06982534500168,3,-852,5607,1,8,NQ
10071,starbus_xf_3379_3380_3381_3,110.0,0.0,1.0,3,-438,2691,0,11,SQ
1016,bus_3029,33.0,0.4232529668244825,1.0211827130168332,3,-1272,4174,2,9,CQ
